person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file
57000,MORTGAGE,8.0,MEDICAL,F,20000,19.13,1,0.35,Y
15600,RENT,1.0,VENTURE,A,4500,5.99,1,0.29,N
50000,RENT,5.0,PERSONAL,A,10000,8.94,0,0.2,N
78000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,16.0,1,0.1,N
75996,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.13,N
60000,OWN,0.0,PERSONAL,B,8000,12.53,0,0.13,N
38000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,15000,15.33,0,0.39,N
175000,MORTGAGE,6.0,MEDICAL,B,18000,,0,0.1,N
48000,RENT,6.0,EDUCATION,A,4800,7.9,0,0.1,N
42000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11000,5.42,0,0.26,N
95950,RENT,2.0,PERSONAL,B,17500,11.71,0,0.18,N
84000,MORTGAGE,9.0,MEDICAL,B,5000,10.99,0,0.06,N
37500,RENT,2.0,DEBTCONSOLIDATION,C,8000,14.26,0,0.21,N
49000,RENT,9.0,DEBTCONSOLIDATION,A,10000,6.62,1,0.2,N
52800,RENT,4.0,VENTURE,C,14000,14.27,0,0.27,N
33500,RENT,2.0,MEDICAL,E,2500,15.68,1,0.07,Y
60000,MORTGAGE,,DEBTCONSOLIDATION,A,5000,6.54,0,0.08,N
70000,MORTGAGE,7.0,PERSONAL,A,13000,5.42,0,0.19,N
38000,RENT,5.0,EDUCATION,C,10000,13.49,0,0.26,Y
28800,RENT,0.0,EDUCATION,A,5000,8.9,0,0.17,N
114600,MORTGAGE,7.0,PERSONAL,C,10000,13.06,0,0.09,Y
63000,MORTGAGE,3.0,PERSONAL,C,3000,13.47,0,0.05,Y
65000,MORTGAGE,3.0,VENTURE,A,7000,7.9,0,0.11,N
57175,RENT,6.0,EDUCATION,F,16000,17.15,1,0.28,Y
24000,OWN,3.0,VENTURE,B,2500,10.59,0,0.1,N
67000,RENT,5.0,PERSONAL,C,20000,13.48,0,0.3,Y
36000,RENT,1.0,MEDICAL,D,4500,17.27,1,0.13,N
67150,MORTGAGE,5.0,MEDICAL,D,10000,16.32,1,0.13,N
31200,RENT,0.0,PERSONAL,C,3200,13.49,0,0.1,Y
45000,MORTGAGE,0.0,EDUCATION,C,10625,14.27,1,0.24,N
67000,OWN,1.0,VENTURE,A,3250,6.76,0,0.05,N
112800,MORTGAGE,3.0,EDUCATION,B,35000,,0,0.31,N
29000,RENT,5.0,MEDICAL,C,6000,15.27,0,0.21,N
22000,OWN,1.0,EDUCATION,D,3000,16.0,0,0.14,N
29004,OWN,1.0,VENTURE,C,2000,13.16,0,0.07,N
80000,MORTGAGE,8.0,PERSONAL,A,9000,,0,0.11,N
35000,RENT,0.0,MEDICAL,A,6600,8.59,0,0.19,N
52000,OWN,10.0,DEBTCONSOLIDATION,D,5000,15.65,0,0.1,Y
70399,RENT,0.0,MEDICAL,A,1000,8.59,0,0.01,N
18000,RENT,5.0,MEDICAL,B,1500,12.18,1,0.08,N
103240,MORTGAGE,0.0,VENTURE,A,4000,,0,0.04,N
54000,RENT,8.0,DEBTCONSOLIDATION,C,19000,,1,0.35,Y
85000,RENT,5.0,EDUCATION,A,10000,6.17,0,0.12,N
66000,MORTGAGE,6.0,VENTURE,B,10000,11.49,0,0.15,N
49000,MORTGAGE,2.0,VENTURE,B,8500,12.53,0,0.17,N
47580,MORTGAGE,5.0,EDUCATION,A,14000,6.03,0,0.29,N
30000,RENT,4.0,MEDICAL,C,5000,,0,0.17,Y
30000,RENT,0.0,EDUCATION,C,8400,14.65,0,0.28,N
24996,RENT,2.0,MEDICAL,E,5000,16.45,1,0.2,N
44004,MORTGAGE,3.0,EDUCATION,D,9000,14.11,1,0.2,N
32000,MORTGAGE,4.0,EDUCATION,A,1200,7.68,0,0.04,N
88000,MORTGAGE,2.0,DEBTCONSOLIDATION,G,25000,18.84,1,0.28,Y
45600,MORTGAGE,0.0,EDUCATION,A,7200,6.91,0,0.16,N
95000,RENT,4.0,EDUCATION,B,10000,10.99,0,0.11,N
69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,N
75000,OWN,5.0,MEDICAL,D,12500,15.33,0,0.17,Y
55000,RENT,3.0,PERSONAL,D,15000,14.61,0,0.27,Y
122000,RENT,4.0,DEBTCONSOLIDATION,B,15000,11.58,0,0.12,N
62500,OWN,8.0,HOMEIMPROVEMENT,C,6500,13.22,0,0.1,N
93492,RENT,0.0,PERSONAL,B,20000,9.45,0,0.21,N
37000,RENT,0.0,PERSONAL,B,14000,9.88,1,0.38,N
61615,MORTGAGE,4.0,MEDICAL,B,13000,10.62,0,0.21,N
50000,MORTGAGE,6.0,VENTURE,A,7800,6.62,0,0.16,N
75000,RENT,5.0,EDUCATION,B,5000,11.49,0,0.07,N
42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,,0,0.06,N
45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,0,0.11,N
33500,RENT,2.0,MEDICAL,B,10000,10.25,0,0.3,N
75000,RENT,0.0,EDUCATION,B,12000,10.38,0,0.16,N
45000,RENT,0.0,EDUCATION,E,6000,17.19,1,0.13,Y
54000,RENT,7.0,MEDICAL,B,4500,,1,0.08,N
61000,RENT,3.0,EDUCATION,B,7500,10.39,0,0.12,N
28800,OWN,2.0,EDUCATION,D,10000,16.49,0,0.35,Y
56204,RENT,3.0,MEDICAL,D,12000,14.11,1,0.21,Y
57300,RENT,2.0,HOMEIMPROVEMENT,C,10400,11.66,0,0.18,Y
66000,RENT,0.0,EDUCATION,B,9200,11.86,0,0.14,N
8400,RENT,,EDUCATION,C,1500,13.99,1,0.18,N
83600,RENT,7.0,PERSONAL,A,15000,8.49,1,0.18,N
45996,RENT,3.0,EDUCATION,C,2000,12.98,0,0.04,Y
24000,MORTGAGE,4.0,EDUCATION,A,1300,5.42,0,0.05,N
50000,RENT,3.0,VENTURE,C,13000,12.23,0,0.26,N
70000,MORTGAGE,3.0,VENTURE,B,14400,11.71,0,0.21,N
47233,RENT,7.0,DEBTCONSOLIDATION,B,5000,11.36,0,0.11,N
39996,RENT,7.0,PERSONAL,B,2000,,0,0.05,N
51600,OWN,10.0,EDUCATION,B,15000,9.88,0,0.29,N
72000,MORTGAGE,1.0,VENTURE,A,12000,5.42,0,0.17,N
44004,RENT,2.0,EDUCATION,B,7000,11.46,1,0.16,N
60000,RENT,4.0,EDUCATION,A,7000,5.79,0,0.12,N
63000,RENT,0.0,VENTURE,D,16000,14.42,1,0.25,Y
42000,RENT,2.0,EDUCATION,B,6500,10.37,0,0.15,N
65000,RENT,7.0,EDUCATION,B,3600,10.59,0,0.06,N
48500,OTHER,1.0,PERSONAL,E,19500,15.57,1,0.4,N
42000,RENT,5.0,VENTURE,D,1000,15.58,1,0.02,N
45000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7750,12.53,0,0.17,N
120000,RENT,9.0,VENTURE,C,4800,14.22,0,0.04,N
49000,RENT,10.0,EDUCATION,A,9600,7.51,1,0.2,N
22800,RENT,4.0,PERSONAL,C,5000,13.57,0,0.22,Y
55000,MORTGAGE,6.0,VENTURE,A,10000,5.79,0,0.18,N
36000,MORTGAGE,6.0,PERSONAL,C,14000,12.99,0,0.39,N
70000,RENT,0.0,MEDICAL,A,10000,7.29,0,0.14,N
27000,RENT,6.0,EDUCATION,C,6000,11.66,0,0.22,Y
58608,RENT,4.0,MEDICAL,A,10000,7.51,0,0.17,N
39000,OWN,6.0,MEDICAL,A,1000,,0,0.03,N
185000,RENT,4.0,EDUCATION,B,25000,11.36,0,0.14,N
80400,RENT,4.0,EDUCATION,A,9000,7.51,0,0.11,N
41000,RENT,1.0,DEBTCONSOLIDATION,C,7000,12.53,0,0.17,N
57000,RENT,1.0,PERSONAL,B,9500,12.53,0,0.17,N
51600,RENT,1.0,EDUCATION,A,5000,8.94,1,0.1,N
20000,RENT,2.0,VENTURE,B,5000,11.86,0,0.25,N
60000,MORTGAGE,2.0,PERSONAL,B,6900,9.99,0,0.12,N
50500,RENT,7.0,EDUCATION,A,9600,,0,0.19,N
33000,RENT,4.0,EDUCATION,C,8000,,0,0.24,N
38000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,16000,10.99,0,0.42,N
104740,MORTGAGE,5.0,EDUCATION,B,19200,11.99,0,0.18,N
76800,MORTGAGE,2.0,VENTURE,A,12800,6.92,0,0.17,N
92004,MORTGAGE,7.0,EDUCATION,B,24250,11.12,0,0.26,N
44004,OWN,7.0,EDUCATION,A,17000,6.62,0,0.39,N
36100,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.14,N
31000,RENT,5.0,PERSONAL,B,5550,11.36,1,0.18,N
49000,MORTGAGE,5.0,EDUCATION,A,2700,6.92,0,0.06,N
63410,MORTGAGE,3.0,MEDICAL,E,20000,17.51,1,0.27,N
70000,MORTGAGE,6.0,VENTURE,A,14000,5.42,0,0.2,N
103000,MORTGAGE,10.0,EDUCATION,D,5000,14.96,0,0.05,N
21000,RENT,7.0,DEBTCONSOLIDATION,D,8000,16.77,1,0.38,Y
48600,RENT,0.0,MEDICAL,A,12000,,0,0.25,N
27800,OWN,,EDUCATION,A,14125,6.99,0,0.51,N
54000,RENT,7.0,VENTURE,B,15550,11.71,0,0.29,N
42000,RENT,1.0,DEBTCONSOLIDATION,B,6000,,0,0.14,N
53000,MORTGAGE,8.0,PERSONAL,D,10000,14.91,0,0.19,N
86400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12200,7.29,0,0.14,N
90000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,11.34,0,0.06,Y
33000,MORTGAGE,6.0,VENTURE,A,8000,6.62,0,0.24,N
70000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,17000,7.51,0,0.24,N
12000,OWN,4.0,PERSONAL,B,2500,12.69,1,0.21,N
72000,OWN,,EDUCATION,B,16000,12.42,0,0.22,N
28590,RENT,7.0,DEBTCONSOLIDATION,D,8000,15.65,1,0.28,Y
70550,RENT,8.0,MEDICAL,D,9000,15.05,1,0.11,Y
51000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,13000,15.33,1,0.25,Y
33800,RENT,4.0,PERSONAL,C,13000,13.57,1,0.38,Y
74000,RENT,4.0,VENTURE,A,5050,5.42,0,0.07,N
61000,RENT,9.0,MEDICAL,A,6000,,0,0.1,N
91000,MORTGAGE,0.0,PERSONAL,A,1000,7.68,0,0.01,N
65004,MORTGAGE,5.0,EDUCATION,B,5000,9.99,0,0.08,N
83100,RENT,5.0,PERSONAL,E,5000,16.35,0,0.06,Y
40000,RENT,2.0,DEBTCONSOLIDATION,A,4000,,0,0.1,N
54000,MORTGAGE,10.0,MEDICAL,A,8500,5.42,1,0.16,N
60000,MORTGAGE,6.0,EDUCATION,C,7000,12.99,0,0.12,Y
44004,RENT,2.0,DEBTCONSOLIDATION,A,5000,8.9,0,0.11,N
107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,1,0.22,Y
25800,RENT,2.0,PERSONAL,C,6000,,0,0.23,Y
90000,RENT,8.0,PERSONAL,B,10000,,0,0.11,N
21600,RENT,,EDUCATION,B,10000,9.91,1,0.46,N
59000,RENT,3.0,EDUCATION,C,20000,,1,0.34,N
130000,MORTGAGE,5.0,EDUCATION,D,35000,18.25,0,0.27,N
84000,RENT,7.0,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,Y
108366,RENT,7.0,HOMEIMPROVEMENT,F,35000,20.25,1,0.32,N
64000,RENT,5.0,DEBTCONSOLIDATION,A,6600,8.9,0,0.1,N
40000,RENT,7.0,VENTURE,B,10000,10.36,0,0.25,N
63128,RENT,,VENTURE,A,1500,7.49,0,0.02,N
48000,RENT,1.0,EDUCATION,E,15000,18.64,1,0.31,N
56000,MORTGAGE,,PERSONAL,A,5000,5.42,0,0.09,N
100000,MORTGAGE,9.0,PERSONAL,B,17600,10.59,0,0.18,N
80000,MORTGAGE,0.0,VENTURE,A,6300,5.79,0,0.08,N
425000,MORTGAGE,8.0,EDUCATION,A,10000,7.88,0,0.02,N
55680,MORTGAGE,4.0,PERSONAL,B,7875,10.65,0,0.14,N
140300,MORTGAGE,6.0,MEDICAL,B,6000,11.14,0,0.04,N
36000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5250,,0,0.15,N
34000,RENT,10.0,DEBTCONSOLIDATION,B,20000,8.88,1,0.59,N
79404,OTHER,0.0,VENTURE,D,20000,15.05,0,0.25,N
69000,RENT,3.0,DEBTCONSOLIDATION,D,10000,14.09,1,0.14,Y
30000,RENT,2.0,MEDICAL,D,5000,14.96,1,0.17,Y
60000,RENT,0.0,EDUCATION,A,6025,,0,0.1,N
29232,MORTGAGE,1.0,VENTURE,B,11000,11.71,0,0.38,N
37500,RENT,0.0,PERSONAL,A,1800,8.94,0,0.05,N
59000,RENT,2.0,DEBTCONSOLIDATION,B,11000,10.74,0,0.19,N
32388,MORTGAGE,0.0,VENTURE,B,6000,10.71,0,0.19,N
48000,RENT,1.0,VENTURE,C,10000,12.84,0,0.21,Y
36600,MORTGAGE,2.0,VENTURE,A,9950,7.29,0,0.27,N
45000,MORTGAGE,5.0,EDUCATION,B,3800,10.65,0,0.08,N
100000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.07,N
29000,RENT,2.0,MEDICAL,C,2500,12.84,1,0.09,Y
12000,RENT,0.0,MEDICAL,A,6700,7.66,1,0.56,N
70000,RENT,2.0,DEBTCONSOLIDATION,B,10000,9.45,0,0.14,N
70800,RENT,6.0,EDUCATION,C,10000,12.61,0,0.14,N
30000,RENT,2.0,MEDICAL,A,3000,6.03,0,0.1,N
24500,RENT,4.0,EDUCATION,B,8875,10.0,1,0.36,N
40000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.71,0,0.05,N
174000,MORTGAGE,2.0,EDUCATION,C,8800,14.27,0,0.05,N
72600,MORTGAGE,3.0,VENTURE,A,4500,7.74,0,0.06,N
75000,RENT,5.0,PERSONAL,A,20000,6.91,0,0.27,N
42000,RENT,2.0,VENTURE,B,2000,9.25,0,0.05,N
89250,MORTGAGE,6.0,MEDICAL,D,7500,13.24,1,0.07,Y
12000,RENT,0.0,PERSONAL,C,2200,,1,0.18,N
57600,MORTGAGE,0.0,EDUCATION,B,1000,,0,0.02,N
50000,MORTGAGE,6.0,VENTURE,B,17000,12.42,0,0.34,N
70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.17,N
30000,RENT,1.0,VENTURE,C,6000,13.16,1,0.2,N
100000,MORTGAGE,3.0,EDUCATION,B,12000,11.11,0,0.12,N
33300,RENT,0.0,MEDICAL,B,13250,,1,0.4,N
19200,OWN,,HOMEIMPROVEMENT,A,6000,6.54,1,0.31,N
41000,RENT,3.0,PERSONAL,B,8000,10.99,0,0.2,N
55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.18,N
35000,MORTGAGE,6.0,VENTURE,B,8575,10.65,0,0.24,N
62000,MORTGAGE,2.0,PERSONAL,A,6000,7.51,0,0.1,N
54000,MORTGAGE,,PERSONAL,B,5000,9.99,0,0.09,N
10800,RENT,,MEDICAL,C,3600,12.23,1,0.33,Y
70000,OWN,0.0,VENTURE,B,3600,10.59,0,0.05,N
100000,MORTGAGE,7.0,VENTURE,B,25000,11.71,0,0.25,N
13806,RENT,6.0,EDUCATION,C,4750,12.73,1,0.34,Y
69743,MORTGAGE,7.0,VENTURE,D,1000,14.11,0,0.01,N
41000,RENT,7.0,EDUCATION,A,4700,7.9,0,0.11,N
55000,MORTGAGE,5.0,MEDICAL,C,8000,13.85,0,0.15,Y
140000,MORTGAGE,9.0,PERSONAL,B,35000,10.59,0,0.25,N
43000,MORTGAGE,1.0,EDUCATION,A,9000,9.63,0,0.21,N
31200,RENT,1.0,EDUCATION,B,3200,11.99,0,0.1,N
46852,RENT,3.0,EDUCATION,B,6800,10.65,1,0.15,N
72000,MORTGAGE,7.0,VENTURE,A,9000,6.76,0,0.13,N
39900,RENT,3.0,EDUCATION,B,6000,11.49,0,0.15,N
59000,RENT,3.0,MEDICAL,D,12000,,1,0.2,N
67500,RENT,1.0,VENTURE,B,7500,9.76,0,0.11,N
23000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,8.9,0,0.3,N
30000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.2,N
50000,MORTGAGE,6.0,VENTURE,B,10000,9.88,0,0.2,N
18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.9,1,0.17,N
34900,RENT,3.0,VENTURE,B,5000,11.49,0,0.14,N
18000,RENT,1.0,VENTURE,A,3200,8.49,1,0.18,N
98000,OWN,0.0,HOMEIMPROVEMENT,A,2000,7.37,0,0.02,N
51996,RENT,7.0,PERSONAL,C,4000,13.98,0,0.08,Y
100000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,8.32,0,0.07,N
33000,RENT,5.0,VENTURE,D,4800,14.54,0,0.15,N
112000,MORTGAGE,8.0,PERSONAL,A,3500,5.42,0,0.03,N
32000,RENT,0.0,EDUCATION,A,4000,7.68,0,0.13,N
67983,MORTGAGE,7.0,MEDICAL,D,15000,16.49,1,0.19,N
20400,RENT,2.0,MEDICAL,A,1200,7.9,0,0.06,N
45792,RENT,3.0,PERSONAL,B,17000,10.38,1,0.37,N
56004,RENT,3.0,PERSONAL,C,7000,14.22,0,0.12,N
35000,OWN,9.0,VENTURE,C,4000,13.11,0,0.11,N
30000,RENT,6.0,MEDICAL,B,4000,9.76,0,0.13,N
92000,MORTGAGE,7.0,EDUCATION,C,18000,12.68,0,0.2,N
56100,RENT,4.0,MEDICAL,D,20000,14.74,1,0.3,Y
85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N
69996,RENT,7.0,DEBTCONSOLIDATION,C,5600,13.11,0,0.08,N
37000,MORTGAGE,3.0,MEDICAL,D,3600,15.62,1,0.1,N
43000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N
62000,MORTGAGE,7.0,PERSONAL,A,6200,,0,0.1,N
60000,RENT,2.0,VENTURE,A,9000,6.17,0,0.15,N
32000,RENT,0.0,MEDICAL,C,8500,13.16,0,0.27,Y
42000,RENT,0.0,MEDICAL,A,12000,7.66,0,0.29,N
43200,OWN,9.0,VENTURE,B,13800,11.48,0,0.32,N
80000,MORTGAGE,8.0,VENTURE,D,5000,15.62,0,0.06,N
77000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,7200,18.53,1,0.09,N
62500,MORTGAGE,2.0,EDUCATION,A,6000,5.79,0,0.1,N
63600,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7000,11.49,1,0.11,N
19200,MORTGAGE,3.0,EDUCATION,D,5000,15.33,1,0.26,Y
89000,MORTGAGE,6.0,VENTURE,C,16000,13.22,0,0.18,N
80000,MORTGAGE,6.0,EDUCATION,A,16000,7.88,0,0.2,N
59000,MORTGAGE,3.0,EDUCATION,C,6800,12.53,1,0.12,N
34000,RENT,0.0,EDUCATION,C,10000,13.79,1,0.29,Y
50000,OWN,3.0,VENTURE,A,6000,8.94,0,0.12,N
30000,RENT,0.0,PERSONAL,E,10000,19.29,1,0.33,N
46000,RENT,0.0,PERSONAL,D,5975,14.46,1,0.13,Y
80000,RENT,0.0,VENTURE,B,16000,9.88,0,0.2,N
89772,RENT,8.0,DEBTCONSOLIDATION,C,6000,13.92,0,0.07,Y
33000,MORTGAGE,9.0,VENTURE,B,3000,11.99,0,0.09,N
20000,RENT,0.0,MEDICAL,A,2000,,0,0.1,N
54000,RENT,7.0,EDUCATION,B,1500,9.62,0,0.03,N
30000,RENT,4.0,MEDICAL,C,6500,13.85,0,0.22,N
70000,RENT,4.0,VENTURE,C,14400,12.68,0,0.21,N
96000,RENT,7.0,EDUCATION,B,10000,10.65,0,0.1,N
39000,MORTGAGE,6.0,EDUCATION,A,7000,8.94,1,0.18,N
105000,MORTGAGE,11.0,MEDICAL,A,5000,8.49,0,0.05,N
56000,RENT,6.0,EDUCATION,E,18250,16.7,1,0.33,N
100000,RENT,4.0,EDUCATION,B,4150,10.65,0,0.04,N
48000,RENT,0.0,EDUCATION,A,1000,7.29,0,0.02,N
35000,RENT,6.0,VENTURE,A,10000,7.66,0,0.29,N
39900,RENT,0.0,EDUCATION,A,12000,7.9,0,0.3,N
19008,OWN,,VENTURE,A,12000,5.42,1,0.63,N
30000,RENT,2.0,MEDICAL,B,2000,10.38,0,0.07,N
96000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.99,0,0.13,N
101424,RENT,6.0,PERSONAL,A,2000,7.29,0,0.02,N
26400,MORTGAGE,10.0,DEBTCONSOLIDATION,C,8500,13.23,0,0.32,N
29200,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500,6.76,0,0.09,N
44000,RENT,2.0,PERSONAL,D,10000,15.65,1,0.23,N
45000,RENT,2.0,EDUCATION,A,11250,9.38,0,0.25,N
56000,MORTGAGE,8.0,DEBTCONSOLIDATION,E,20000,16.7,1,0.36,Y
33000,RENT,1.0,EDUCATION,B,5000,10.25,0,0.15,N
70000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,25000,9.62,0,0.36,N
68000,MORTGAGE,5.0,MEDICAL,B,11500,9.99,0,0.17,N
37200,RENT,2.0,EDUCATION,A,10000,6.92,0,0.27,N
25200,RENT,7.0,DEBTCONSOLIDATION,D,7500,14.96,1,0.3,N
62400,RENT,8.0,EDUCATION,B,15000,9.45,0,0.24,N
40000,RENT,11.0,PERSONAL,B,5000,9.91,0,0.13,N
80004,RENT,9.0,VENTURE,C,20000,14.26,0,0.25,N
55000,RENT,7.0,MEDICAL,B,4200,9.91,0,0.08,N
100000,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.49,1,0.21,Y
50004,RENT,2.0,EDUCATION,A,4000,6.92,0,0.08,N
38400,RENT,5.0,EDUCATION,B,5000,10.59,0,0.13,N
61400,RENT,1.0,DEBTCONSOLIDATION,C,12250,12.23,0,0.2,Y
53664,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.75,0,0.28,N
62000,RENT,0.0,MEDICAL,C,8400,13.47,0,0.14,N
35325,RENT,2.0,EDUCATION,D,6500,15.95,1,0.18,N
50000,RENT,5.0,EDUCATION,B,10000,9.63,0,0.2,N
45600,MORTGAGE,7.0,EDUCATION,C,13000,12.99,0,0.29,N
47500,RENT,2.0,EDUCATION,B,7500,10.99,0,0.16,N
58000,RENT,4.0,EDUCATION,B,8000,10.37,0,0.14,N
60000,MORTGAGE,6.0,MEDICAL,A,7000,7.14,0,0.12,N
41604,OWN,1.0,EDUCATION,B,14400,,0,0.35,N
75000,RENT,0.0,VENTURE,B,10000,11.49,0,0.13,N
62500,RENT,7.0,MEDICAL,C,12000,12.23,0,0.19,Y
33685,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.85,0,0.15,N
78000,RENT,7.0,MEDICAL,B,20000,,0,0.26,N
98000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,10.59,0,0.06,N
85596,MORTGAGE,5.0,VENTURE,B,6000,10.0,0,0.07,N
45000,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.27,N
33359,RENT,2.0,MEDICAL,A,9000,,1,0.27,N
55000,RENT,1.0,DEBTCONSOLIDATION,A,3200,8.49,0,0.06,N
27996,RENT,3.0,VENTURE,C,5500,12.53,0,0.2,N
18000,RENT,5.0,DEBTCONSOLIDATION,B,4000,10.99,1,0.22,N
61000,RENT,3.0,MEDICAL,B,5000,9.99,0,0.08,N
95000,MORTGAGE,1.0,VENTURE,C,7200,12.23,0,0.08,Y
69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N
27983,MORTGAGE,7.0,VENTURE,A,6000,7.88,0,0.21,N
85500,RENT,1.0,DEBTCONSOLIDATION,C,17000,13.11,0,0.2,Y
44400,MORTGAGE,,DEBTCONSOLIDATION,C,6500,14.35,0,0.15,N
58000,OTHER,3.0,VENTURE,C,15000,13.79,0,0.26,Y
45000,RENT,4.0,DEBTCONSOLIDATION,A,5400,7.29,0,0.12,N
43500,RENT,0.0,PERSONAL,C,10450,13.57,0,0.24,N
102000,MORTGAGE,3.0,EDUCATION,B,20000,11.36,0,0.2,N
74000,MORTGAGE,6.0,MEDICAL,A,2500,6.62,0,0.03,N
23000,RENT,4.0,VENTURE,A,5500,6.54,0,0.24,N
49000,MORTGAGE,7.0,EDUCATION,C,4000,13.99,0,0.08,N
50000,MORTGAGE,3.0,PERSONAL,B,10000,10.99,0,0.2,N
85000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,15000,12.73,0,0.18,N
48000,RENT,1.0,EDUCATION,B,7200,9.62,0,0.15,N
57355,MORTGAGE,5.0,MEDICAL,C,25000,13.49,1,0.37,N
30996,RENT,7.0,VENTURE,E,7000,16.63,0,0.23,Y
22200,RENT,2.0,DEBTCONSOLIDATION,D,2500,16.29,1,0.11,Y
25000,RENT,0.0,EDUCATION,A,4400,6.76,0,0.18,N
22596,RENT,4.0,DEBTCONSOLIDATION,B,7500,9.76,1,0.33,N
33300,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5325,14.59,1,0.16,N
30000,RENT,6.0,PERSONAL,E,7750,,0,0.26,N
35000,RENT,4.0,VENTURE,A,4000,7.51,0,0.11,N
127500,MORTGAGE,2.0,MEDICAL,A,15000,7.49,0,0.12,N
18000,RENT,5.0,EDUCATION,C,3000,15.27,1,0.17,N
45000,RENT,7.0,EDUCATION,B,6000,11.49,0,0.13,N
65000,MORTGAGE,5.0,PERSONAL,B,9600,11.99,0,0.15,N
69000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,6200,15.99,1,0.09,Y
46000,RENT,4.0,DEBTCONSOLIDATION,A,9000,7.14,0,0.2,N
48000,MORTGAGE,4.0,VENTURE,A,5000,5.99,0,0.1,N
13200,RENT,0.0,HOMEIMPROVEMENT,B,2500,9.91,1,0.19,N
49000,MORTGAGE,9.0,PERSONAL,A,7000,6.99,0,0.14,N
60000,RENT,0.0,VENTURE,A,5500,7.88,0,0.09,N
26400,RENT,1.0,PERSONAL,C,3500,15.27,0,0.13,N
42000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,8.59,0,0.17,N
50000,RENT,4.0,EDUCATION,A,10000,9.32,0,0.2,N
34000,MORTGAGE,2.0,MEDICAL,C,15450,11.22,1,0.45,Y
80000,MORTGAGE,0.0,PERSONAL,A,6000,8.59,0,0.07,N
55782,RENT,3.0,HOMEIMPROVEMENT,A,17000,7.51,0,0.3,N
65935,RENT,1.0,EDUCATION,D,24250,14.96,1,0.37,N
82000,RENT,2.0,DEBTCONSOLIDATION,B,20900,12.69,0,0.25,N
46800,RENT,5.0,EDUCATION,C,12000,13.11,1,0.26,N
108000,RENT,7.0,DEBTCONSOLIDATION,B,10000,,1,0.09,N
78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9000,11.78,1,0.12,Y
67000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12150,10.37,0,0.18,N
19680,RENT,2.0,MEDICAL,D,7750,14.83,1,0.39,N
43200,RENT,2.0,EDUCATION,D,9100,13.24,1,0.21,N
80000,MORTGAGE,8.0,MEDICAL,A,5550,8.49,0,0.07,N
50663,RENT,0.0,EDUCATION,C,7500,13.22,0,0.15,N
122500,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.08,N
33600,OWN,1.0,DEBTCONSOLIDATION,D,5000,18.25,0,0.15,N
